pathway,Sample_134,Sample_135,Sample_136,Sample_137,Sample_138,Sample_139,Sample_140,Sample_141,Sample_142,Sample_143,Sample_144,Sample_147,Sample_148,Sample_149,Sample_150,Sample_151,Sample_152,Sample_153,Sample_154,Sample_155,Sample_158,Sample_159,Sample_160,Sample_161,Sample_162,Sample_163,Sample_164,Sample_165,Sample_166,Sample_167,Sample_168,Sample_169,Sample_170,Sample_171,Sample_172,Sample_173,Sample_174,Sample_175,Sample_176,Sample_177,Sample_178,Sample_179,Sample_180,Sample_181,Sample_182,Sample_183,Sample_184,Sample_185,Sample_186
ARGININE-SYN4-PWY,13719.315428721371,11547.083377848843,10678.147841904622,9914.231629,9670.462315179075,11633.96953708073,10780.355832382136,9675.330291487606,11714.704390584926,12194.416967436686,10660.599418270755,9962.379324132267,10768.876085786405,9510.625022,9910.542334364598,10477.342053672643,9167.020153932643,7448.174603242688,9634.86325,9972.908925999875,8949.723284133283,12797.469878130916,11726.078165191768,11968.573182549755,14472.919260008422,16463.672440122602,12976.269221105296,9815.487358875016,10566.08571062274,13160.31617,8434.152995494642,8450.926836461284,11659.869282457363,13526.752214271124,11465.86314076334,9234.792673183028,10264.755317703843,12307.510168108794,12437.277123641277,8786.784668611235,10827.477873189222,11330.849717434516,11250.344257096525,11630.259390920926,9569.808969426338,11381.203473296031,10753.262437066394,9028.390905449913,14357.434529936972
ARGSYN-PWY,17803.56449330883,16504.169199861743,15241.425857156808,14293.139493316581,16253.542154768136,16229.44386967046,14573.659216700979,13117.657809242053,16485.87015586141,16967.328679305425,15761.148458388641,14894.11536859939,16693.916555259504,13842.511878299005,16756.43909591864,14897.215295100752,14118.981547996771,11659.072540082325,15705.77332,15932.767174670127,13657.78047197746,16899.078426412652,15067.786083121253,14985.627441875089,19641.78163970644,21677.777761720514,17403.48691173226,12746.590137599826,14544.251231458375,18025.540031659155,12508.223819438696,11751.590357708468,15893.835827113959,17480.664993326747,17233.692428561986,13364.746995660933,14250.36616743617,15195.287814611473,15583.128778833052,11571.718949150067,14345.366568732605,14713.832112469418,14262.50816786628,14175.103464249612,12694.900130000922,15157.176487958794,14616.454853734085,15609.236269894653,18178.616133995878
ARGSYNBSUB-PWY,18106.406451781873,16465.664789147824,14704.567442425494,14457.497576754098,15701.410277436073,15797.990632567324,15002.350167322758,13210.167085181323,16578.24401222579,16213.770096792643,15608.868452100334,14436.452910989461,15747.356954598217,13928.163908503308,17304.81104423169,14468.03395702284,13100.630709550303,11944.926242399824,14366.415459500326,15992.16538650406,13856.02391678962,16670.408855208396,15018.57194198603,15108.003326683223,19859.414373700933,20938.709064617775,17478.067337674052,12730.243353950123,14407.767916815748,17978.771253937335,12244.57283,11490.693427500728,16042.223628818352,16113.877558317083,16196.536602667373,13245.696815426638,14726.426960380684,15353.810810601299,15720.333829856458,11013.577382171205,13736.182030383847,14195.111854575815,14205.42039276006,14451.278104803076,12733.922486503203,15593.00382260658,14412.560301260646,14439.555178827108,17642.045197472456
ARO-PWY,23164.071998511987,25845.65236582377,24200.726737457324,21138.03920657299,24843.831213866484,24725.089866197173,21011.191641275578,19835.36777544574,25035.731820318353,24827.064572269195,24665.907639098685,25136.76352259106,24017.109299288983,20921.912031103555,24865.789357376634,22954.511544052133,21412.816379951462,17109.967729009903,22649.55663464115,24606.302611170755,20612.301586151898,27146.619356797382,23110.059568958088,21443.81480352694,29274.28949278335,31367.280896232183,26677.153157507666,20244.535393827562,21396.021036852846,27888.685947038484,19669.761972135817,18605.744214741608,26381.54986096907,28321.881831453084,25826.810022994832,22240.998230568355,22143.309124286825,22490.894607749666,21749.630101499533,19011.325334866073,21877.449312726283,23520.411605551853,22200.337585134777,21468.013422199172,19895.91845498526,23965.731916872246,23570.819214910673,21780.41094149836,29363.746823572674
ASPASN-PWY,9159.608613831751,11948.142245842908,12017.608096022672,8995.855331893896,11944.79857000834,9899.865468,8524.682477866267,7030.3199786550895,12483.784348103954,9228.100251071932,13034.998160109268,12763.638975934018,10018.981333707543,10096.447891040432,10870.572553141992,10165.114522490474,8642.749551584368,7480.635670358947,9361.859148777987,12530.521944227565,9578.344430193489,12834.884071516015,11191.699230584829,8329.022627493257,13177.970524551538,10071.92538099028,11783.574322490202,9525.483522082293,9013.285010294037,12615.70052709306,9500.468183296305,9121.761587699797,12650.368211590576,11892.21111207534,10654.573922726122,9672.868012,9131.050217380014,7164.542100280145,8365.122564103152,8642.056119959389,8690.427065953236,10315.313064044953,8591.677354,8367.518640253407,9295.184500458376,10645.528398567953,10908.882140154963,10504.309019865934,13502.36080409326
AST-PWY,0,0,0,0,9.957537154989385,0,0,12.353951986154746,0,10.865135555171818,11.933981532057746,8.745330766452122,10.555555555555555,0,0,0,0,0,0,0,0,10.014025245441795,0,0,0,34.133611525975695,0,7.993730407523511,2.182346011443958,0,0,0,0,0,0,16.541070082893746,0,25.431562476765958,0,0,13,12.377210216110019,13.983050847457628,0,7.711864406779662,25.82335329341317,12.62962962962963,11.235496347228192,9.269162210338681
BRANCHED-CHAIN-AA-SYN-PWY,22047.405604730106,23132.158500620375,20818.160280055985,19584.170748374458,22374.28911759963,22699.469330521217,19777.706548725193,18783.928376265227,21261.593872626065,23651.205311104124,21353.74888806997,20891.89804868357,22675.663935800232,18634.712003319146,23066.671133258777,20563.57029338985,19839.280868303977,16097.767125429322,21272.385857614492,21813.71622557488,18450.963433101777,22940.414395234395,20405.97666793191,19992.587750041002,26873.832938680338,30686.788764253204,23919.003447618612,17125.028923711237,20372.583898630233,24104.433835141765,16894.37983970192,16176.020279742517,21789.776120171024,25658.418246510046,24013.185817488444,19028.535316593687,20823.552081468482,21674.150476223294,20292.10886819936,16424.365131946422,20564.38782722308,20906.756113358897,19908.549276212787,18243.105343768453,17376.06648,21540.08655561751,20856.876500248967,20712.832656654457,24718.718736430772
CALVIN-PWY,28544.42626154584,30014.454539665145,28613.740379172003,25095.466305434475,28717.062530241456,29256.13870825786,25519.783940806068,23436.32208117449,29860.753791443916,29447.900582390965,29046.199623885143,28770.80523150972,28796.97833145149,24898.50590308663,28082.286538249253,26665.29566101489,24709.01079114089,19268.59611434048,26138.654375429614,28702.564515361413,24195.760076659866,32228.343066356396,26861.22797071505,25825.126249906003,34655.75512517849,37346.52356933952,31218.783697954223,24241.66958157689,25507.19176701462,32452.493818435745,22686.395736614413,21678.829948469822,30661.828074292964,32726.11218895523,30032.09447182873,25509.351792031244,25443.78113274018,27492.441345956333,26211.121648166067,22000.710227330484,25528.764359264915,27208.447507676803,25780.23129389482,25452.51447821507,23737.92104174766,28348.86049167395,27470.73176952866,23927.908718409344,34294.804732115525
CARNMET-PWY,0,0,0,0,0,11.935828877005347,0,15.393501805054152,12.157894736842106,0,8.155339805825243,0.5521648219809929,0,0,0,0,0,0,0,5.261016949152543,15.190323969922582,0,15.925669116627375,14.501628664495115,16.954096954096954,0,0,0,15.251461988304094,0,0,9.085388994,5.329437545653762,0,3.5239154616240267,8.507603565810173,0,0,16.68449197860963,0,0,10.368128474366895,0,0,0,16.042780748663105,11.070603337612322,7.599097647437963,6.633165829145729
CATECHOL-ORTHO-CLEAVAGE-PWY,0,0,0,0,0,0,3.9222788952002476,0,5.656649516002442,18.184478187344883,5.408293918999628,4.451336942481301,16.32562978978876,0,0,5.7450185601413875,0,0,0,7.349171144758182,1.6597269126330072,0,11.46830492645342,0,19.024353100408515,0,9.672213149189298,0,12.170926572763625,0,0,0,0,0,0,0,0,0.7547326545471591,5.786811391996915,0,2.911814875,0,7.729981895141289,0,0,5.255197153024911,0,0,7.695396300462654
CHLOROPHYLL-SYN,372.6846679528394,105.19096838148383,147.17788980019714,201.51360078710948,274.6072638879778,174.98535347927015,135.56607046399913,192.338366,535.4594111292143,167.5112415951189,158.93608256638268,340.8237253248046,291.86039990459517,316.24494310599795,243.63952942717742,421.4437377363606,125.33559504877586,100.11731614783787,62.78382406186392,68.12774466138346,184.99854995716154,463.75568080918026,121.73178511010036,114.63640583133963,206.81080668132805,194.21712695306144,77.93132955759252,195.0415981968108,165.0350783749286,291.64528221157707,77.51941978,339.8479613882436,129.15874472319638,173.89331119145862,277.1036196005376,274.225642,153.89113569476353,118.04427405472765,195.91226063085608,93.57382503146238,154.46207259800215,134.28983802072258,162.3291403976785,193.63799108127733,265.06640794943047,193.35648480511946,208.23268866300452,119.95787353710642,118.00779859396174
CITRULBIO-PWY,5229.981445748215,2767.7261629891755,3705.5785998900287,3099.233890505105,2379.9813673801164,2342.055404518193,2327.288363620561,2128.2447473709267,5054.906799533966,2285.4644347709514,3992.529150659448,3938.2278849057907,3163.688557212638,3231.2483439903663,2794.4996940296755,3241.8107285967067,1947.4411000347845,1485.2387440759962,1732.4166644339055,4137.541732323791,3642.3123524324437,4393.626374032389,3871.575489910184,2608.4467763749603,3243.1425584904073,3224.2653344746304,3737.6355479248627,3318.7930704559126,2362.92624,4094.2000104676194,4085.8386925852446,2986.439636280834,4316.770143449248,2771.8776898742517,1619.8443465557195,1871.6421100304865,1568.1047800547233,1732.780249411171,3756.2904298367594,2669.953923387153,2771.0163640958367,3082.5395848003423,2762.539376341046,3608.6703358528266,3116.870317054894,2487.9042358562424,3503.8909249555336,1143.0544219909682,4869.0579897216685
COA-PWY,21716.492559470786,25461.676435052264,23717.81085537057,20922.731295540354,24844.03017186325,24902.46528232239,20746.727027993384,20158.048041563594,23767.589160531363,24756.665731911893,23885.879493007527,24852.607700990717,23707.960863940276,20728.02581589004,25079.65989759824,22471.929150571574,21494.27602413052,16513.36123000772,23015.31488973759,24652.73998,20696.756965983634,26960.7278,21822.14266733887,20928.05879404991,28588.84421990277,31390.382921546287,25702.765968668144,19977.159308731436,21379.34930457194,27204.736001180056,19679.630194963822,17819.275732739134,26006.38057832813,28597.600902483722,26285.28328002922,22437.96862156229,21294.327974690637,23099.059478575477,20964.361161771085,19354.765177423316,22253.72925223188,23642.004166460054,22687.56323089479,20052.596283639563,19261.476520190055,23553.23080072359,23439.814685035566,21387.052120007902,28518.20865668645
COA-PWY-1,22055.88849986139,25549.624160740987,23988.49502940479,21132.77304,24887.621796317133,25062.343643788856,20951.10980567159,20124.412936173587,24055.810625748327,24909.34360212682,24255.27111554645,25072.91005715658,23892.645300513974,20885.02397210046,25057.402142476207,22688.299027559562,21563.334517534757,16567.410986528284,22968.05167717863,24758.694134314468,20746.596221043343,27082.894429174077,22111.46391,21067.481959468685,28763.241779339318,31429.389184729294,25920.706581464106,20099.826472819917,21467.840016077662,27402.645786734796,19844.731378084936,18033.71619,26176.71931231603,28719.466173590794,26290.599798322535,22390.42109113005,21386.589810467536,23203.723080721964,21174.874151219403,19318.18093,22230.29393,23687.405969976582,22715.392199150334,20309.895656859735,19485.377405825795,23721.659882804288,23482.37940381589,21412.48501904182,28854.31838050432
COBALSYN-PWY,13521.991236829259,14222.221401420216,12595.17266550171,11704.789058441134,11831.011176548822,15194.299242657366,11849.782612039166,11825.102290916693,11333.267348210855,15354.987813246573,12485.471293527813,12965.523894994447,13677.939128074504,10393.683357173308,11056.335579484263,12669.460969008773,12374.00939906689,8200.116704837843,12370.385203786425,10942.88937421475,9970.637206040157,14438.596471395595,12487.97487798425,13136.53585,15860.38212584203,20973.244737417932,15036.094318683796,9965.487695536534,12688.64270539132,14921.38947126478,9651.044660396063,9649.639055,13274.098212896752,17489.643830370696,14153.77086104865,10718.969484890731,11911.572425953616,14263.237651645339,13632.84209421456,10618.75521649036,13493.354554379299,13481.090335684896,13449.506403865387,9925.140897859932,11114.232340866814,13340.859759261324,13112.534748850601,9290.044657,15874.152519389036
CODH-PWY,1100.1891410508724,789.5723245959027,653.6779663481856,679.2514022427051,532.9165918524328,1240.3002961598013,855.3065211,730.2056139188579,647.2827297158233,702.1016986291551,892.8285748134102,723.7339419208618,696.7567063314692,552.7490706489672,396.9614153133085,774.9888604738802,557.6475827519243,314.10400280019394,454.8172706608983,770.3708314548348,544.5734450874737,732.3911601728047,1017.0672534145083,857.5731616325531,1012.618322228568,1129.969006752752,974.7575432241177,596.1709506968556,824.0091850528104,922.2445216490644,475.1111846693505,599.3926865613884,761.7615458986493,789.8395237,604.1901013070086,533.6168315993866,845.5060399755288,701.4868052,1054.023655628309,375.00407367497235,552.5624572560537,905.9136762623982,548.7765491933944,789.2767108578965,577.5851580014524,757.8045607438477,801.9938039670963,562.6876727597183,1312.9972193403844
COLANSYN-PWY,18491.292875766685,24335.155807791598,23641.652001046426,19475.726763152416,23743.106982570524,23518.497200856935,19373.637474914034,18817.67559632585,22991.519824398045,24660.131218436636,22683.086226517647,24721.271892657413,23823.542274851643,19804.28411429538,22898.148100537943,21965.444342813047,20974.093920234685,15419.358982468402,22303.50599543072,22428.614305456696,18801.199926850255,25126.106978357897,21241.55394762555,19103.02540511683,26434.12526298806,30033.662555427334,25213.617099508036,18769.31747336795,19999.63839652195,26563.64920842557,19466.679701646935,17932.45535286544,25116.03174,27750.61098206173,25152.677836564402,21082.590313602745,20185.207411372605,20609.65243000565,18395.990102564945,18325.63004407131,21213.14621771886,22097.947446957554,20335.465668717006,17765.40772407845,18589.32883178984,22515.49021763718,21917.70204422765,20288.772150157693,26512.269679356898
COMPLETE-ARO-PWY,23829.649687833265,25569.210647080065,23302.463902668507,20950.168855189782,24379.625469843224,24404.930921080857,21305.748104171464,20046.92832,24115.014444614044,24770.4188,24222.725595690725,23698.760932973437,23432.797681313867,20608.19143824904,25081.58303171229,22296.215977686705,20636.610883403824,17244.388028272388,22086.63122670021,24442.175454102653,20486.66127036855,26519.181821397342,23009.89660153835,21962.980485271626,29697.863780431224,31625.601560622024,26637.83658554208,19691.046643988873,21498.87757103545,27616.490594246286,18733.26811985934,18115.684999748435,25288.357736791724,27709.342586843646,25472.45574959842,21614.925423344706,22480.916172276015,22717.970825264267,22438.459363823295,18548.792450141398,21580.767770525603,23275.685120646616,22018.252581898523,21243.78502385394,19559.401389752526,23386.19716087493,22894.815574987846,21240.725783403726,28774.522959786373
CRNFORCAT-PWY,210.02196170602173,183.07001412788523,139.28184897025943,192.90666732047845,161.16652116979483,234.87179135462125,210.03608904997833,182.04996851254216,150.57405822336753,77.78844623030221,173.1292665364419,125.4763591847042,242.7021967528607,149.7609015,141.44308710676557,149.28910311568413,118.9357353616703,114.26663966744593,109.19809449460392,123.97189540780666,178.36555926516624,168.32045292207926,165.82239660274473,160.0528588608579,240.99812841531772,181.0287743710579,176.9096643518356,90.45415912,158.06881950399145,67.94884655485134,94.59639924520789,147.8266632592893,137.36774808248808,169.2794772572017,128.48396967583923,34.60113536686773,89.64068247599414,75.58667466,225.6002011593806,113.39905995550389,119.70053149058177,79.88103142511069,99.06734610647212,58.27762102290172,188.92596623019185,189.75061269669683,121.54648784881638,87.49195253,62.47257772178405
DAPLYSINESYN-PWY,15691.619680622327,15480.157300680889,13032.580219384678,13538.912892856448,15111.341682308832,15019.985933395854,13634.49883,12226.63054953504,15156.943530497381,13633.466361804727,14971.722945770287,12593.009078677047,14182.568609777409,12389.947263827966,16158.660307931617,13026.05754011907,11903.574146994082,11249.43743535264,13232.654173189478,15357.890366431071,12358.030724350201,15468.117703896742,13065.89534,13132.757557767196,18696.11634891025,18648.600911017336,15427.158529588982,11640.68513,12831.216031924852,15496.322183130107,10561.644536226931,10264.716686080563,14305.863988612924,14971.732726665836,15113.10471026844,13675.30461795255,13547.29516450853,14747.151040721263,14307.091477339252,9872.104144224539,12140.76862648126,13415.003731814195,13105.629847871362,14359.763880976661,11818.267162084838,14559.514075776966,13751.349017900782,13331.621281161495,16791.638606883967
DARABCATK12-PWY,2766.511838447325,2865.2616102843863,2872.7069877143417,2647.8966887026877,2789.043909566493,3098.7961687809106,2971.854919477444,2622.361911119461,2915.633951560338,3197.788522094937,2779.9851356379427,2681.570826075775,2986.515637019486,2822.6590726678696,3042.172047089015,2870.160185,2689.108344572676,1778.4098749147513,2507.803147676631,2633.422450371597,2650.7444236570614,3117.6379544269025,2667.829463340662,2905.275322188497,3716.318349,4002.755001778276,3339.495297,2746.979635153453,2814.2414065852277,3314.4849107856485,2633.426823588809,2387.538812633585,3767.201689,3183.191230066458,3492.4471067515597,2205.2246437878416,2446.8053268943577,3500.389555539147,3098.022418245078,2230.954053999502,2554.2140040868435,2657.222819872369,2804.4139620221276,2261.598115044813,2259.9646066831287,2778.8043572124184,2504.7372603384765,2395.255881906071,3139.363192966972
DENITRIFICATION-PWY,74.59999710802957,50.88165629055723,73.43189114,9.620631657634085,75.02750694382425,63.82875297,53.777593886563146,85.61421764344107,61.539329300940395,48.55019844369009,44.60026685879339,43.95690660811089,84.97659021045165,91.00628374192405,50.94579380704437,75.18649025995613,99.13182200827593,82.64564075918251,67.94771175337704,56.706274530888756,48.25406709737682,68.92665288860088,89.73721200371043,64.14709647965675,61.05591328363915,75.37182984932515,64.94482162635053,49.31417475728155,80.41788456754892,103.67532587593604,84.10307767464583,66.81716803568514,87.77493606138106,71.04213550186213,76.35009195,35.28924572152968,31.95068440781998,40.49092097617664,80.93739930326639,67.34186136319752,55.63499668312817,76.98540569215018,40.670391061452506,32.679346370211626,53.49805322820835,22.02405445759902,24.701326742936057,62.09905239991997,82.94970869885489
DENOVOPURINE2-PWY,5823.781159564529,10764.248041290015,6794.064650975126,7051.151203589002,11761.033287627777,7582.2867348969785,7405.593768578541,7292.751929368011,6554.760033172782,7221.846555588564,9662.252066365441,8084.550108466202,7336.701092943656,8604.630826079449,13996.487100541237,8115.161586006556,6798.404999447521,8999.149443296406,8829.931650597695,11978.923337916936,7609.481362682111,7362.272760804716,6518.931717774481,5859.624972530791,12310.956564775224,7108.886420552833,7831.440004265688,4689.486093297292,7589.713365488489,9753.440228,4670.806576504347,6005.102095,5620.2576838904515,6431.911796734854,10384.376356866458,9329.497432179105,9868.840598383615,5458.390127724113,5457.690325108112,4942.588515837183,4764.192021,7708.0345588193595,5702.257730874914,4648.598935690416,4883.720890028303,6583.908243044384,6691.390264980259,10288.613546657305,5096.840935016378
DHGLUCONATE-PYR-CAT-PWY,0,0,0,0,0,0,1.7686585518808997,15.647483097472612,4.931263844813601,7.424438242994515,2.0616048817870443,0.7241011886088061,0,0,0,0,0,0,0,0,0.7234284596411947,0,0,0,4.97109649,35.93971189617024,0,4.956662131740945,1.8691432678604842,0,0,0,0,0,0,9.894550985097679,4.9667043950592165,5.886983613262564,0,0,0,0,0,0,0,0,0,0,4.9638961
DTDPRHAMSYN-PWY,23996.477141530948,27622.71957054407,25513.618373604924,22579.77902951677,26492.224288001253,27068.51488237474,22649.628853331327,21598.227562897875,26000.61568302077,27213.777478323966,25803.498753359218,26534.21532110623,26322.581804271034,22485.85843805322,25982.39472369243,24165.361912652814,23243.52972663951,17958.966462122255,25357.363652784657,26286.620721640586,21844.381800876083,28109.912266427233,24317.39129320028,22697.713084675936,30190.69178257101,34124.94591495224,27919.26698689803,20928.19621001912,23231.483200026192,29466.27394773863,21021.510095340785,19271.64876181095,27525.99963,29695.110077299545,28264.670021315058,22869.273886143645,23026.649899682045,23918.711058079287,22518.035162522516,20149.360285451705,23818.32629727212,24452.02059895938,23626.555098571764,20568.562855560896,21039.57703208357,25963.581386640944,24984.684495578837,22375.93544857279,29406.566454760236
ECASYN-PWY,30.35170063449126,20.69168205514557,72.81447976429791,41.78090781,49.74443799349998,66.14279790403675,68.23428425,44.04673885521185,69.77898342648697,14.942657734017168,32.215461206582106,14.925903959267515,63.44598227868024,129.22323084131435,44.73593699439604,31.7272715,67.84024239377267,25.63810681956257,56.75524170823977,28.80680603462729,39.11596315744097,60.58811757702607,101.38449471660377,29.326288721582117,72.99367618390798,58.74010258260426,56.466808839926344,0,56.749227957656124,39.94738369171833,18.631148497810933,39.55546391,14.033657512843696,27.79766449,59.128967047220655,0,9.514107565928915,0.8141373624463509,16.604367189363018,0,0,0,0,1.2479235520869219,51.59315154443095,79.62707132750539,13.82676690623145,14.009875884228045,4.914684549248354
FAO-PWY,605.5347729926676,1542.7817488043675,892.8235085733698,1015.2703543008325,2066.5702914342755,749.8421781449229,821.7621380562183,1208.4748032188372,629.3535895399549,855.8761632050806,1612.748484557974,732.4017487705429,944.3437687903906,1300.9693992239372,2305.7636515180434,911.3046916626096,855.8292850509445,1253.0028239057199,1325.3869935252862,2711.6763902771404,1168.3839946031376,1048.4716279508675,826.6104096,719.5293514483632,2318.357404452993,1105.2156719874022,982.3613651,638.4414405789078,986.3674458210937,1278.4896362545865,527.2745715927908,635.9059519849806,748.2961621670385,853.0695739937281,1809.9185782747943,1657.2316858781103,1095.453248006156,792.8187952936202,720.1149443936919,787.1743956072299,691.2099630705127,1264.3164707659416,782.368847,879.5569446839484,665.1142640572089,518.4830055556623,1121.5273586991884,552.4611197314466,849.9608459403893
FERMENTATION-PWY,15488.08418560735,16819.32084879635,14938.280510691533,14494.78958958849,16697.197406292955,16639.441420169016,14859.234358689308,13552.648364803776,15513.418420332406,15881.207123062663,15825.883096592914,14691.799848010069,15544.59658778786,13459.39968926236,17423.916347634462,14348.117340076238,14129.312287168885,11917.29810608725,14873.023814133683,16747.88274281472,13238.59305561234,16814.35076356008,14587.818917311273,13297.930522006613,19365.832737996345,20646.216123670165,16816.37379858375,13224.41367081793,14631.868862036345,16980.01998112038,11882.83864554306,11487.366154373543,15553.748238824224,17136.64629412857,17295.964131190507,15101.242722322602,15034.62293,16141.314267890399,13602.036103015831,11282.146980836289,13696.516566062583,14831.793766659426,14149.619207633677,14839.965852682471,12414.94027,15271.683053869205,14954.240000007063,14896.188230079946,18169.747094571605
FOLSYN-PWY,17968.949294081045,21454.374669642944,20235.357049580674,17532.37724244862,21273.67352919951,20335.580929007087,17270.751994358572,16404.95220957771,19868.299121607113,20572.071752663833,20701.48051645471,20631.64327772414,20152.086883667616,17352.88942850993,21796.63831159243,18987.82354850043,18071.023984322674,14656.281667837618,19138.441435976187,21524.59197270149,17394.25914652797,21705.45669774054,18869.62171651606,16983.390889392023,24488.39048738356,25782.804457332564,21957.331604018244,16004.17419059367,17760.260970377614,22872.21461199637,16289.118973888817,15296.645648181602,21283.44710206321,22789.573179699757,21941.013185329757,18180.825238673413,18395.093125732517,18409.502353624648,17104.437296105356,15355.894930818182,18012.64993034519,19235.724238408537,17685.126586929546,15975.266402377018,15805.537136998642,19234.941742837265,19450.365861016147,18983.42058384997,23449.998207102497
FUC-RHAMCAT-PWY,3364.1293758348033,2851.647946945799,2953.7769988785676,2653.640976226462,2838.6650235077764,3293.114531245074,3164.9844992594576,2722.174777371448,3156.462899867893,3457.3412099956063,2847.176232763441,3018.519222410857,3194.941878069899,2584.223920921586,2535.3194697589915,2846.884790843977,2831.384364858128,1783.022158812746,2171.9916006215817,2331.3233676354116,2354.2969922090883,3101.1995611721663,2960.625628193682,2961.0744396286077,4005.4297858941836,4504.7033078270115,3472.944581117137,2692.2825423920303,2803.4115351437044,3334.4938507109173,2319.364580745138,2283.8699150245743,3767.1687824358023,2937.6581792395336,3410.100776,2287.733319961857,2960.4306455699366,3063.5263017844427,3268.5665512046107,2183.478327804321,2884.206460745328,2762.417527372666,2891.771864743858,2888.9364961006577,2449.386835789262,2959.591141771692,2783.235160144987,2245.2211708941436,3264.0497004984377
FUCCAT-PWY,2766.5118384473253,2865.2616102843863,2872.7069877143417,2647.8966887026877,2789.0439095664924,3098.7961687809106,2971.854919477444,2622.361911119461,2915.633951560338,3197.788522094937,2779.9851356379427,2681.570826075775,2986.515637019486,2822.6590726678696,3042.1720470890155,2870.1601851151195,2689.1083445726763,1778.4098749147513,2507.8031476766305,2633.422450371597,2650.7444236570614,3117.637954426903,2667.829463340662,2905.2753221884973,3716.318349,4002.755001778276,3339.495297,2746.979635153453,2814.2414065852277,3314.4849107856485,2633.4268235888085,2387.538812633585,3767.201689,3183.1912300664585,3492.4471067515597,2205.2246437878416,2446.8053268943577,3500.389555539147,3098.022418245078,2230.954053999502,2554.2140040868435,2657.222819872369,2804.413962022127,2261.598115044813,2259.9646066831287,2778.8043572124184,2504.737260338476,2395.2558819060714,3139.3631929669723
GALACTARDEG-PWY,1140.7637526804133,966.3969332456022,945.8736148406364,1123.7160224602553,991.7830942350448,1417.993749370212,1274.665072238041,1208.027515503023,1502.467123930856,1165.8540728163161,970.0590528839556,815.5082268945212,1450.0452231993581,1020.1382070709343,808.6002585439401,901.6426691816307,1264.460492761203,762.8187799495458,782.9595215888594,768.1151852031172,912.4090430725195,1547.880835948276,1148.1167102098073,1048.414354,1466.0723503361157,1674.4562409930902,972.1660404689429,1338.4935568294213,1390.0516418692443,1313.572989627131,444.4296551292667,908.2673289763196,1013.3503636912234,986.0263636758467,1122.189808738046,637.6824016,1025.2784163560275,1293.9520397614958,1455.286013502666,717.5306810268361,1327.8624354297858,870.2474624496277,1142.0665015599602,1315.6015709961287,1186.6790733350683,1275.5231135556544,1026.8911170138228,723.0897846470541,1163.888203652681
GALACTITOLCAT-PWY,116.58728390566046,1103.9463514433912,318.7866977822725,301.8064216238198,949.3643275087934,430.2998543990285,692.1483368408234,457.7871476101564,156.6423054742997,530.7250516,486.41160417761654,497.8530548604111,342.61126374761676,618.5279065832035,1464.416696005657,741.5705354943457,754.8874957440227,947.8898890525415,695.7689840566773,123.60366230645631,125.87796008846733,174.7952688248391,418.2229696668034,171.84720281248082,741.0983480102346,419.64569126056705,412.4618004986869,191.61817855860608,587.3285655321698,351.15572950068025,51.89483400488081,181.1956562177924,155.1358922676216,373.08720772339996,805.1041313005592,697.6629052155859,1162.7077323658737,395.6945694192093,208.07799803151806,131.91453353288793,197.08729830506255,575.5158816785565,500.63434412702185,178.89863730257508,163.59489338835374,682.5441023698683,190.6853783412333,1734.7889959026977,156.8289094295493
GALLATE-DEGRADATION-I-PWY,2.647887323943662,0,0,0,0,0,2.647887323943662,7.877862595419847,0,0,0,0,0,0,0,3.916666666666667,0,0,0,0,0,0,0,0,5.288421052631579,2.6559999999999997,0,0,3.459325462,5.2322274881516595,0,0,0,0,0,0,0,0.505869493,1.3286219081272086,0,1.9913043478260872,0,5.273743016759776,2.6425339366515836,0,0,0,0,0
GALLATE-DEGRADATION-II-PWY,2.647887323943662,0,0,0,0,0,2.647887323943662,7.877862595419847,0,0,0,0,0,0,0,4.680497925311204,0,0,0,0,0,0,0,0,5.288421052631579,2.6559999999999997,0,0,7.693326299129517,5.2322274881516595,0,0,0,0,0,0,0,0.6068524313316445,1.593220338983051,0,0,0,6.314381271,0,0,0,0,0,0
GLCMANNANAUT-PWY,2992.9623321439462,2761.1630323914005,2575.7239696075453,2303.9293198079317,3060.2066757130924,2691.4628916864444,2492.921130191015,2793.5018111946115,2595.251767,3019.301612832131,2545.602117384798,2600.0153157631344,2696.204575354303,2446.750479349116,2982.1126378457175,2473.0398536906905,2457.5624627491366,1964.174629571292,2449.589574,2395.9688232188964,2621.1956022666504,3289.9093941294595,2765.919533232562,2580.1884930909478,3073.399604480837,4048.9065503648208,3497.9196870691712,2325.3400368902576,2548.7418204633796,3019.681893391294,1940.6461206184404,2021.8620185630984,2696.100116032257,2195.6336149655244,2995.338847187546,1786.5190017916095,3141.644329590898,2490.607280165647,2843.0143638401737,1903.7823803889987,2205.1330057475434,2371.1500886680938,2149.675798438919,2340.75277,2312.449137456809,2803.5402757991437,2391.9376878193884,2356.586373475375,2687.4898723010847
